image_path,id,camera,downsample
query/0050_c2s1_004801_00.jpg,781,2,1
query/0050_c3s1_004926_00.jpg,781,3,1
query/0050_c6s1_005551_00.jpg,781,6,1
query/0051_c1s1_006226_00.jpg,782,1,1
query/0051_c2s1_006051_00.jpg,782,2,1
query/0051_c3s1_005551_00.jpg,782,3,1
query/0051_c4s1_005526_00.jpg,782,4,1
query/0051_c5s1_005976_00.jpg,782,5,1
query/0051_c6s1_006101_00.jpg,782,6,1
query/0054_c1s1_006926_00.jpg,783,1,1
query/0054_c2s1_005701_00.jpg,783,2,1
query/0054_c3s1_006176_00.jpg,783,3,1
query/0054_c4s1_006926_00.jpg,783,4,1
query/0054_c5s1_006776_00.jpg,783,5,1
query/0055_c1s6_027671_00.jpg,784,1,1
query/0055_c3s3_076469_00.jpg,784,3,1
query/0055_c5s3_076912_00.jpg,784,5,1
query/0055_c6s4_002952_00.jpg,784,6,1
query/0058_c2s1_006976_00.jpg,785,2,1
query/0058_c3s1_006826_00.jpg,785,3,1
query/0058_c4s1_006401_00.jpg,785,4,1
query/0058_c5s1_007326_00.jpg,785,5,1
query/0060_c1s1_008501_00.jpg,786,1,1
query/0060_c2s1_008001_00.jpg,786,2,1
query/0060_c3s1_007726_00.jpg,786,3,1
query/0060_c4s1_007651_00.jpg,786,4,1
query/0060_c5s1_008151_00.jpg,786,5,1
query/0060_c6s1_008201_00.jpg,786,6,1
query/0061_c1s1_009001_00.jpg,787,1,1
query/0061_c2s1_008001_00.jpg,787,2,1
query/0061_c3s1_008376_00.jpg,787,3,1
query/0061_c4s1_009376_00.jpg,787,4,1
query/0061_c5s1_008976_00.jpg,787,5,1
query/0062_c1s1_008751_00.jpg,788,1,1
query/0062_c2s1_015476_00.jpg,788,2,1
query/0062_c3s1_008301_00.jpg,788,3,1
query/0062_c4s1_007976_00.jpg,788,4,1
query/0062_c5s1_008751_00.jpg,788,5,1
query/0062_c6s1_008801_00.jpg,788,6,1
query/0063_c2s1_008301_00.jpg,789,2,1
query/0063_c3s1_008401_00.jpg,789,3,1
query/0063_c4s1_009076_00.jpg,789,4,1
query/0063_c5s1_008976_00.jpg,789,5,1
query/0066_c1s1_009026_00.jpg,790,1,1
query/0066_c2s1_012876_00.jpg,790,2,1
query/0066_c3s1_008701_00.jpg,790,3,1
query/0066_c4s1_008826_00.jpg,790,4,1
query/0066_c5s1_009126_00.jpg,790,5,1
query/0066_c6s1_009276_00.jpg,790,6,1
query/0071_c1s1_010951_00.jpg,791,1,1
query/0071_c3s1_010501_00.jpg,791,3,1
query/0071_c4s1_010576_00.jpg,791,4,1
query/0071_c5s1_011076_00.jpg,791,5,1
query/0072_c1s1_011251_00.jpg,792,1,1
query/0072_c2s1_010526_00.jpg,792,2,1
query/0072_c3s1_010576_00.jpg,792,3,1
query/0072_c4s1_011526_00.jpg,792,4,1
query/0072_c5s1_011251_00.jpg,792,5,1
query/0073_c1s6_052371_00.jpg,793,1,1
query/0073_c2s3_094777_00.jpg,793,2,1
query/0073_c5s3_101387_00.jpg,793,5,1
query/0073_c6s4_027677_00.jpg,793,6,1
query/0074_c1s1_009676_00.jpg,794,1,1
query/0074_c4s1_009576_00.jpg,794,4,1
query/0075_c1s1_011276_00.jpg,795,1,1
query/0075_c2s1_010651_00.jpg,795,2,1
query/0075_c3s1_010851_00.jpg,795,3,1
query/0075_c4s1_011976_00.jpg,795,4,1
query/0075_c5s1_011151_00.jpg,795,5,1
query/0075_c6s1_011876_00.jpg,795,6,1
query/0078_c1s1_011576_00.jpg,796,1,1
query/0078_c2s1_011251_00.jpg,796,2,1
query/0078_c3s1_011026_00.jpg,796,3,1
query/0078_c4s1_010951_00.jpg,796,4,1
query/0078_c5s1_011576_00.jpg,796,5,1
query/0078_c6s1_012376_00.jpg,796,6,1
query/0080_c1s1_012601_00.jpg,797,1,1
query/0080_c2s1_012026_00.jpg,797,2,1
query/0080_c3s1_011751_00.jpg,797,3,1
query/0080_c4s1_012951_00.jpg,797,4,1
query/0080_c5s1_012601_00.jpg,797,5,1
query/0080_c6s1_012251_00.jpg,797,6,1
query/0083_c2s1_012876_00.jpg,798,2,1
query/0083_c4s1_012826_00.jpg,798,4,1
query/0083_c5s1_013276_00.jpg,798,5,1
query/0085_c2s1_012876_00.jpg,799,2,1
query/0085_c5s1_013276_00.jpg,799,5,1
query/0087_c1s1_013951_00.jpg,800,1,1
query/0087_c2s1_013301_00.jpg,800,2,1
query/0087_c4s1_013901_00.jpg,800,4,1
query/0089_c2s1_013201_00.jpg,801,2,1
query/0089_c3s1_013051_00.jpg,801,3,1
query/0089_c6s1_013501_00.jpg,801,6,1
query/0091_c1s1_014076_00.jpg,802,1,1
query/0091_c2s1_022001_00.jpg,802,2,1
query/0091_c3s1_013776_00.jpg,802,3,1
query/0091_c4s1_013576_00.jpg,802,4,1
query/0091_c5s1_014026_00.jpg,802,5,1
query/0091_c6s1_014301_00.jpg,802,6,1
query/0092_c1s1_014601_00.jpg,803,1,1
query/0092_c2s1_014426_00.jpg,803,2,1
query/0092_c3s1_013776_00.jpg,803,3,1
query/0092_c4s1_017176_00.jpg,803,4,1
query/0092_c5s1_014251_00.jpg,803,5,1
query/0092_c6s1_014051_00.jpg,803,6,1
query/0094_c1s1_015751_00.jpg,804,1,1
query/0094_c3s1_015326_00.jpg,804,3,1
query/0094_c4s1_014926_00.jpg,804,4,1
query/0094_c5s1_015751_00.jpg,804,5,1
query/0094_c6s1_015801_00.jpg,804,6,1
query/0096_c1s1_015851_00.jpg,805,1,1
query/0096_c2s1_015101_00.jpg,805,2,1
query/0096_c3s1_015551_00.jpg,805,3,1
query/0096_c5s1_015776_00.jpg,805,5,1
query/0096_c6s1_016076_00.jpg,805,6,1
query/0101_c1s1_021826_00.jpg,806,1,1
query/0101_c3s1_021476_00.jpg,806,3,1
query/0101_c4s1_017076_00.jpg,806,4,1
query/0101_c5s1_021926_00.jpg,806,5,1
query/0101_c6s1_021976_00.jpg,806,6,1
query/0102_c2s1_017176_00.jpg,807,2,1
query/0102_c4s1_017301_00.jpg,807,4,1
query/0103_c1s1_016901_00.jpg,808,1,1
query/0103_c3s1_016876_00.jpg,808,3,1
query/0103_c5s1_017226_00.jpg,808,5,1
query/0103_c6s1_017401_00.jpg,808,6,1
query/0109_c1s1_035276_00.jpg,809,1,1
query/0109_c2s1_018001_00.jpg,809,2,1
query/0109_c3s1_018226_00.jpg,809,3,1
query/0109_c4s1_035126_00.jpg,809,4,1
query/0109_c5s1_035176_00.jpg,809,5,1
query/0109_c6s1_018901_00.jpg,809,6,1
query/0112_c1s1_019001_00.jpg,810,1,1
query/0112_c2s1_018451_00.jpg,810,2,1
query/0112_c3s1_018501_00.jpg,810,3,1
query/0112_c4s1_019226_00.jpg,810,4,1
query/0112_c5s1_019001_00.jpg,810,5,1
query/0112_c6s1_025776_00.jpg,810,6,1
query/0113_c1s1_018726_00.jpg,811,1,1
query/0113_c3s1_019026_00.jpg,811,3,1
query/0113_c5s1_018801_00.jpg,811,5,1
query/0113_c6s1_018851_00.jpg,811,6,1
query/0119_c1s1_020626_00.jpg,812,1,1
query/0119_c2s1_019951_00.jpg,812,2,1
query/0119_c4s1_020501_00.jpg,812,4,1
query/0120_c1s5_008936_00.jpg,813,1,1
query/0120_c2s1_019976_00.jpg,813,2,1
query/0120_c3s1_020126_00.jpg,813,3,1
query/0120_c6s1_020776_00.jpg,813,6,1
query/0124_c1s1_021151_00.jpg,814,1,1
query/0124_c2s1_020526_00.jpg,814,2,1
query/0124_c3s1_020576_00.jpg,814,3,1
query/0124_c4s1_021101_00.jpg,814,4,1
query/0124_c5s1_021201_00.jpg,814,5,1
query/0126_c1s1_021101_00.jpg,815,1,1
query/0126_c2s1_020701_00.jpg,815,2,1
query/0126_c4s1_020801_00.jpg,815,4,1
query/0128_c1s6_029071_00.jpg,816,1,1
query/0128_c3s3_077819_00.jpg,816,3,1
query/0128_c5s3_078037_00.jpg,816,5,1
query/0128_c6s4_004202_00.jpg,816,6,1
query/0130_c1s6_029121_00.jpg,817,1,1
query/0130_c3s3_077819_00.jpg,817,3,1
query/0130_c5s3_078262_00.jpg,817,5,1
query/0130_c6s4_004202_00.jpg,817,6,1
query/0131_c2s1_020976_00.jpg,818,2,1
query/0131_c4s1_020951_00.jpg,818,4,1
query/0133_c1s1_022276_00.jpg,819,1,1
query/0133_c2s1_021701_00.jpg,819,2,1
query/0133_c3s1_021626_00.jpg,819,3,1
query/0133_c4s1_042776_00.jpg,819,4,1
query/0133_c5s1_022201_00.jpg,819,5,1
query/0133_c6s1_022526_00.jpg,819,6,1
query/0137_c1s1_022351_00.jpg,820,1,1
query/0137_c2s1_024301_00.jpg,820,2,1
query/0137_c3s1_023926_00.jpg,820,3,1
query/0137_c4s1_022076_00.jpg,820,4,1
query/0137_c5s1_024301_00.jpg,820,5,1
query/0137_c6s1_024401_00.jpg,820,6,1
query/0138_c1s6_024446_00.jpg,821,1,1
query/0138_c3s3_073419_00.jpg,821,3,1
query/0138_c5s3_073687_00.jpg,821,5,1
query/0144_c1s1_023726_00.jpg,822,1,1
query/0144_c2s1_022601_00.jpg,822,2,1
query/0144_c3s1_023426_00.jpg,822,3,1
query/0144_c4s1_034476_00.jpg,822,4,1
query/0144_c5s1_023751_00.jpg,822,5,1
query/0144_c6s1_024001_00.jpg,822,6,1
query/0145_c1s1_023776_00.jpg,823,1,1
query/0145_c2s1_022601_00.jpg,823,2,1
query/0145_c3s1_023426_00.jpg,823,3,1
query/0145_c5s1_023751_00.jpg,823,5,1
query/0145_c6s1_024001_00.jpg,823,6,1
query/0146_c1s1_024426_00.jpg,824,1,1
query/0146_c2s1_023126_00.jpg,824,2,1
query/0146_c3s1_023001_00.jpg,824,3,1
query/0146_c5s1_023626_00.jpg,824,5,1
query/0146_c6s1_024876_00.jpg,824,6,1
query/0147_c1s1_024601_00.jpg,825,1,1
query/0147_c2s1_023126_00.jpg,825,2,1
query/0147_c3s1_024276_00.jpg,825,3,1
query/0147_c5s1_024101_00.jpg,825,5,1
query/0147_c6s1_024901_00.jpg,825,6,1
query/0152_c1s1_025251_00.jpg,826,1,1
query/0152_c2s1_024601_00.jpg,826,2,1
query/0152_c3s1_024726_00.jpg,826,3,1
query/0152_c4s1_025251_00.jpg,826,4,1
query/0152_c5s1_025251_00.jpg,826,5,1
query/0153_c1s1_025901_00.jpg,827,1,1
query/0153_c4s1_025426_00.jpg,827,4,1
query/0153_c5s1_025676_00.jpg,827,5,1
query/0154_c1s1_025901_00.jpg,828,1,1
query/0154_c2s1_025251_00.jpg,828,2,1
query/0154_c3s1_025351_00.jpg,828,3,1
query/0154_c4s1_025851_00.jpg,828,4,1
query/0154_c5s1_025926_00.jpg,828,5,1
query/0155_c1s1_025651_00.jpg,829,1,1
query/0155_c2s1_051601_00.jpg,829,2,1
query/0155_c3s1_025176_00.jpg,829,3,1
query/0155_c4s2_005142_00.jpg,829,4,1
query/0155_c5s1_025351_00.jpg,829,5,1
query/0155_c6s1_025726_00.jpg,829,6,1
query/0156_c1s1_025651_00.jpg,830,1,1
query/0156_c2s1_051601_00.jpg,830,2,1
query/0156_c3s1_025176_00.jpg,830,3,1
query/0156_c4s2_005142_00.jpg,830,4,1
query/0156_c5s1_025351_00.jpg,830,5,1
query/0156_c6s1_025826_00.jpg,830,6,1
query/0157_c1s1_026876_00.jpg,831,1,1
query/0157_c2s1_026076_00.jpg,831,2,1
query/0157_c3s1_026226_00.jpg,831,3,1
query/0157_c4s1_027026_00.jpg,831,4,1
query/0157_c5s1_026726_00.jpg,831,5,1
query/0161_c1s1_030126_00.jpg,832,1,1
query/0161_c2s1_029451_00.jpg,832,2,1
query/0161_c3s1_029376_00.jpg,832,3,1
query/0161_c4s1_030201_00.jpg,832,4,1
query/0161_c5s2_152899_00.jpg,832,5,1
query/0161_c6s3_056792_00.jpg,832,6,1
query/0163_c1s1_030026_00.jpg,833,1,1
query/0163_c3s1_029276_00.jpg,833,3,1
query/0163_c4s1_029901_00.jpg,833,4,1
query/0163_c5s1_030001_00.jpg,833,5,1
query/0163_c6s1_029726_00.jpg,833,6,1
query/0165_c1s1_030151_00.jpg,834,1,1
query/0165_c2s1_029551_00.jpg,834,2,1
query/0165_c3s1_029801_00.jpg,834,3,1
query/0165_c5s1_030101_00.jpg,834,5,1
query/0165_c6s1_030401_00.jpg,834,6,1
query/0168_c1s1_030026_00.jpg,835,1,1
query/0168_c3s1_029476_00.jpg,835,3,1
query/0168_c4s1_030451_00.jpg,835,4,1
query/0170_c2s1_030226_00.jpg,836,2,1
query/0170_c3s1_030426_00.jpg,836,3,1
query/0170_c6s1_031026_00.jpg,836,6,1
query/0171_c2s1_030226_00.jpg,837,2,1
query/0171_c4s1_031451_00.jpg,837,4,1
query/0174_c1s1_053276_00.jpg,838,1,1
query/0174_c2s1_053051_00.jpg,838,2,1
query/0174_c3s1_030651_00.jpg,838,3,1
query/0174_c5s1_053251_00.jpg,838,5,1
query/0174_c6s1_031026_00.jpg,838,6,1
query/0182_c1s1_034226_00.jpg,839,1,1
query/0182_c2s1_033676_00.jpg,839,2,1
query/0182_c3s1_033626_00.jpg,839,3,1
query/0182_c4s1_034626_00.jpg,839,4,1
query/0182_c5s1_034601_00.jpg,839,5,1
query/0182_c6s1_034551_00.jpg,839,6,1
query/0183_c1s1_034326_00.jpg,840,1,1
query/0183_c2s1_033701_00.jpg,840,2,1
query/0183_c3s1_033626_00.jpg,840,3,1
query/0183_c4s1_034876_00.jpg,840,4,1
query/0183_c5s1_034751_00.jpg,840,5,1
query/0183_c6s1_040451_00.jpg,840,6,1
query/0186_c1s1_035201_00.jpg,841,1,1
query/0186_c2s1_034626_00.jpg,841,2,1
query/0186_c3s1_034826_00.jpg,841,3,1
query/0186_c5s1_035176_00.jpg,841,5,1
query/0186_c6s1_035426_00.jpg,841,6,1
query/0187_c1s6_029521_00.jpg,842,1,1
query/0187_c3s3_078294_00.jpg,842,3,1
query/0187_c4s6_028516_00.jpg,842,4,1
query/0187_c5s3_078662_00.jpg,842,5,1
query/0187_c6s4_004627_00.jpg,842,6,1
query/0188_c1s1_034401_00.jpg,843,1,1
query/0188_c2s2_149627_00.jpg,843,2,1
query/0188_c3s2_152419_00.jpg,843,3,1
query/0188_c4s1_034501_00.jpg,843,4,1
query/0188_c5s1_034501_00.jpg,843,5,1
query/0188_c6s3_014217_00.jpg,843,6,1
query/0189_c1s1_035901_00.jpg,844,1,1
query/0189_c2s1_035326_00.jpg,844,2,1
query/0189_c3s1_035551_00.jpg,844,3,1
query/0189_c5s1_035851_00.jpg,844,5,1
query/0189_c6s1_036126_00.jpg,844,6,1
query/0191_c1s6_029671_00.jpg,845,1,1
query/0191_c2s3_072102_00.jpg,845,2,1
query/0191_c3s3_078444_00.jpg,845,3,1
query/0191_c6s4_004927_00.jpg,845,6,1
query/0192_c1s1_037401_00.jpg,846,1,1
query/0192_c2s1_036751_00.jpg,846,2,1
query/0192_c3s1_036301_00.jpg,846,3,1
query/0192_c5s1_037301_00.jpg,846,5,1
query/0192_c6s1_036751_00.jpg,846,6,1
query/0194_c1s1_038026_00.jpg,847,1,1
query/0194_c2s1_037501_00.jpg,847,2,1
query/0194_c3s1_037701_00.jpg,847,3,1
query/0194_c5s1_038026_00.jpg,847,5,1
query/0194_c6s1_038276_00.jpg,847,6,1
query/0196_c2s1_038401_00.jpg,848,2,1
query/0196_c3s1_038576_00.jpg,848,3,1
query/0196_c5s3_009840_00.jpg,848,5,1
query/0196_c6s1_039176_00.jpg,848,6,1
query/0198_c1s1_039701_00.jpg,849,1,1
query/0198_c2s1_038676_00.jpg,849,2,1
query/0198_c3s1_039426_00.jpg,849,3,1
query/0198_c5s1_039726_00.jpg,849,5,1
query/0198_c6s1_039951_00.jpg,849,6,1
query/0200_c1s1_039801_00.jpg,850,1,1
query/0200_c2s1_039176_00.jpg,850,2,1
query/0200_c3s1_039426_00.jpg,850,3,1
query/0200_c4s1_040126_00.jpg,850,4,1
query/0200_c5s1_039726_00.jpg,850,5,1
query/0200_c6s1_040076_00.jpg,850,6,1
query/0203_c1s6_030296_00.jpg,851,1,1
query/0203_c2s3_072777_00.jpg,851,2,1
query/0203_c3s3_079094_00.jpg,851,3,1
query/0203_c5s3_079387_00.jpg,851,5,1
query/0203_c6s4_005577_00.jpg,851,6,1
query/0205_c1s1_041551_00.jpg,852,1,1
query/0205_c2s1_040526_00.jpg,852,2,1
query/0205_c5s1_041426_00.jpg,852,5,1
query/0207_c1s1_042176_00.jpg,853,1,1
query/0207_c2s1_045176_00.jpg,853,2,1
query/0207_c3s1_044751_00.jpg,853,3,1
query/0207_c4s1_041401_00.jpg,853,4,1
query/0207_c5s1_042126_00.jpg,853,5,1
query/0207_c6s1_042526_00.jpg,853,6,1
query/0210_c1s1_048651_00.jpg,854,1,1
query/0210_c2s1_042301_00.jpg,854,2,1
query/0210_c3s1_042701_00.jpg,854,3,1
query/0210_c5s1_043151_00.jpg,854,5,1
query/0210_c6s1_043326_00.jpg,854,6,1
query/0213_c2s1_043301_00.jpg,855,2,1
query/0213_c3s1_043451_00.jpg,855,3,1
query/0213_c6s1_044051_00.jpg,855,6,1
query/0215_c1s1_044626_00.jpg,856,1,1
query/0215_c2s1_043826_00.jpg,856,2,1
query/0215_c3s1_044076_00.jpg,856,3,1
query/0215_c4s1_045201_00.jpg,856,4,1
query/0215_c5s1_044676_00.jpg,856,5,1
query/0215_c6s1_044801_00.jpg,856,6,1
query/0217_c2s3_058677_00.jpg,857,2,1
query/0217_c3s3_064894_00.jpg,857,3,1
query/0217_c6s3_088617_00.jpg,857,6,1
query/0218_c1s1_045751_00.jpg,858,1,1
query/0218_c2s1_044451_00.jpg,858,2,1
query/0218_c3s1_045351_00.jpg,858,3,1
query/0218_c5s1_045751_00.jpg,858,5,1
query/0218_c6s1_045926_00.jpg,858,6,1
query/0219_c1s1_045426_00.jpg,859,1,1
query/0219_c2s1_044626_00.jpg,859,2,1
query/0219_c3s1_045351_00.jpg,859,3,1
query/0219_c5s1_045751_00.jpg,859,5,1
query/0219_c6s1_045901_00.jpg,859,6,1
query/0220_c1s1_046976_00.jpg,860,1,1
query/0220_c2s1_046501_00.jpg,860,2,1
query/0220_c3s1_046101_00.jpg,860,3,1
query/0220_c5s1_046776_00.jpg,860,5,1
query/0220_c6s1_045601_00.jpg,860,6,1
query/0226_c1s1_047151_00.jpg,861,1,1
query/0226_c2s1_046426_00.jpg,861,2,1
query/0226_c3s1_046801_00.jpg,861,3,1
query/0226_c4s1_054151_00.jpg,861,4,1
query/0226_c5s1_047126_00.jpg,861,5,1
query/0226_c6s1_047476_00.jpg,861,6,1
query/0227_c1s1_047076_00.jpg,862,1,1
query/0227_c2s1_046426_00.jpg,862,2,1
query/0227_c3s1_047051_00.jpg,862,3,1
query/0227_c5s1_047126_00.jpg,862,5,1
query/0227_c6s1_047676_00.jpg,862,6,1
query/0228_c1s1_057956_00.jpg,863,1,1
query/0228_c2s1_046426_00.jpg,863,2,1
query/0228_c3s1_047076_00.jpg,863,3,1
query/0228_c6s1_047676_00.jpg,863,6,1
query/0229_c1s1_046976_00.jpg,864,1,1
query/0229_c3s1_046376_00.jpg,864,3,1
query/0229_c5s1_047001_00.jpg,864,5,1
query/0229_c6s1_046776_00.jpg,864,6,1
query/0230_c1s1_047376_00.jpg,865,1,1
query/0230_c2s1_046501_00.jpg,865,2,1
query/0230_c3s1_047001_00.jpg,865,3,1
query/0230_c5s1_047401_00.jpg,865,5,1
query/0230_c6s1_047626_00.jpg,865,6,1
query/0231_c1s1_047476_00.jpg,866,1,1
query/0231_c2s1_046876_00.jpg,866,2,1
query/0231_c3s1_047001_00.jpg,866,3,1
query/0231_c4s1_047501_00.jpg,866,4,1
query/0231_c5s1_047551_00.jpg,866,5,1
query/0231_c6s1_053301_00.jpg,866,6,1
query/0233_c1s1_048176_00.jpg,867,1,1
query/0233_c2s1_047551_00.jpg,867,2,1
query/0233_c3s1_048076_00.jpg,867,3,1
query/0233_c5s1_048076_00.jpg,867,5,1
query/0233_c6s1_048676_00.jpg,867,6,1
query/0235_c1s1_048651_00.jpg,868,1,1
query/0235_c2s1_048051_00.jpg,868,2,1
query/0235_c3s1_048351_00.jpg,868,3,1
query/0235_c5s1_048676_00.jpg,868,5,1
query/0235_c6s1_048901_00.jpg,868,6,1
query/0238_c1s6_030771_00.jpg,869,1,1
query/0238_c2s3_073227_00.jpg,869,2,1
query/0238_c3s3_079519_00.jpg,869,3,1
query/0238_c5s3_079812_00.jpg,869,5,1
query/0238_c6s4_006027_00.jpg,869,6,1
query/0240_c1s1_050326_00.jpg,870,1,1
query/0240_c2s1_049726_00.jpg,870,2,1
query/0240_c3s1_049976_00.jpg,870,3,1
query/0240_c4s1_068032_00.jpg,870,4,1
query/0240_c5s1_050326_00.jpg,870,5,1
query/0240_c6s1_050551_00.jpg,870,6,1
query/0244_c1s3_018576_00.jpg,871,1,1
query/0244_c2s1_050551_00.jpg,871,2,1
query/0244_c3s1_050826_00.jpg,871,3,1
query/0244_c5s1_050926_00.jpg,871,5,1
query/0244_c6s1_051451_00.jpg,871,6,1
query/0246_c1s1_051326_00.jpg,872,1,1
query/0246_c2s1_050601_00.jpg,872,2,1
query/0246_c3s1_050701_00.jpg,872,3,1
query/0246_c4s1_051276_00.jpg,872,4,1
query/0247_c1s1_051526_00.jpg,873,1,1
query/0247_c2s1_050951_00.jpg,873,2,1
query/0247_c3s1_051201_00.jpg,873,3,1
