image_path,id,camera,downsample
CAVIARa/0023011.jpg,22,1,1
CAVIARa/0023012.jpg,22,1,1
CAVIARa/0023013.jpg,22,1,1
CAVIARa/0023014.jpg,22,1,1
CAVIARa/0023015.jpg,22,1,1
CAVIARa/0023016.jpg,22,1,1
CAVIARa/0023017.jpg,22,1,1
CAVIARa/0023018.jpg,22,1,1
CAVIARa/0023019.jpg,22,1,1
CAVIARa/0023020.jpg,22,1,1
CAVIARa/0024001.jpg,23,0,1
CAVIARa/0024002.jpg,23,0,1
CAVIARa/0024003.jpg,23,0,1
CAVIARa/0024004.jpg,23,0,1
CAVIARa/0024005.jpg,23,0,1
CAVIARa/0024006.jpg,23,0,1
CAVIARa/0024007.jpg,23,0,1
CAVIARa/0024008.jpg,23,0,1
CAVIARa/0024009.jpg,23,0,1
CAVIARa/0024010.jpg,23,0,1
CAVIARa/0024011.jpg,23,1,1
CAVIARa/0024012.jpg,23,1,1
CAVIARa/0024013.jpg,23,1,1
CAVIARa/0024014.jpg,23,1,1
CAVIARa/0024015.jpg,23,1,1
CAVIARa/0024016.jpg,23,1,1
CAVIARa/0024017.jpg,23,1,1
CAVIARa/0024018.jpg,23,1,1
CAVIARa/0024019.jpg,23,1,1
CAVIARa/0024020.jpg,23,1,1
CAVIARa/0025001.jpg,24,0,1
CAVIARa/0025002.jpg,24,0,1
CAVIARa/0025003.jpg,24,0,1
CAVIARa/0025004.jpg,24,0,1
CAVIARa/0025005.jpg,24,0,1
CAVIARa/0025006.jpg,24,0,1
CAVIARa/0025007.jpg,24,0,1
CAVIARa/0025008.jpg,24,0,1
CAVIARa/0025009.jpg,24,0,1
CAVIARa/0025010.jpg,24,0,1
CAVIARa/0026001.jpg,25,0,1
CAVIARa/0026002.jpg,25,0,1
CAVIARa/0026003.jpg,25,0,1
CAVIARa/0026004.jpg,25,0,1
CAVIARa/0026005.jpg,25,0,1
CAVIARa/0026006.jpg,25,0,1
CAVIARa/0026007.jpg,25,0,1
CAVIARa/0026008.jpg,25,0,1
CAVIARa/0026009.jpg,25,0,1
CAVIARa/0026010.jpg,25,0,1
CAVIARa/0027001.jpg,26,0,1
CAVIARa/0027002.jpg,26,0,1
CAVIARa/0027003.jpg,26,0,1
CAVIARa/0027004.jpg,26,0,1
CAVIARa/0027005.jpg,26,0,1
CAVIARa/0027006.jpg,26,0,1
CAVIARa/0027007.jpg,26,0,1
CAVIARa/0027008.jpg,26,0,1
CAVIARa/0027009.jpg,26,0,1
CAVIARa/0027010.jpg,26,0,1
CAVIARa/0027011.jpg,26,1,1
CAVIARa/0027012.jpg,26,1,1
CAVIARa/0027013.jpg,26,1,1
CAVIARa/0027014.jpg,26,1,1
CAVIARa/0027015.jpg,26,1,1
CAVIARa/0027016.jpg,26,1,1
CAVIARa/0027017.jpg,26,1,1
CAVIARa/0027018.jpg,26,1,1
CAVIARa/0027019.jpg,26,1,1
CAVIARa/0027020.jpg,26,1,1
CAVIARa/0028001.jpg,27,0,1
CAVIARa/0028002.jpg,27,0,1
CAVIARa/0028003.jpg,27,0,1
CAVIARa/0028004.jpg,27,0,1
CAVIARa/0028005.jpg,27,0,1
CAVIARa/0028006.jpg,27,0,1
CAVIARa/0028007.jpg,27,0,1
CAVIARa/0028008.jpg,27,0,1
CAVIARa/0028009.jpg,27,0,1
CAVIARa/0028010.jpg,27,0,1
CAVIARa/0028011.jpg,27,1,1
CAVIARa/0028012.jpg,27,1,1
CAVIARa/0028013.jpg,27,1,1
CAVIARa/0028014.jpg,27,1,1
CAVIARa/0028015.jpg,27,1,1
CAVIARa/0028016.jpg,27,1,1
CAVIARa/0028017.jpg,27,1,1
CAVIARa/0028018.jpg,27,1,1
CAVIARa/0028019.jpg,27,1,1
CAVIARa/0028020.jpg,27,1,1
CAVIARa/0029001.jpg,28,0,1
CAVIARa/0029002.jpg,28,0,1
CAVIARa/0029003.jpg,28,0,1
CAVIARa/0029004.jpg,28,0,1
CAVIARa/0029005.jpg,28,0,1
CAVIARa/0029006.jpg,28,0,1
CAVIARa/0029007.jpg,28,0,1
CAVIARa/0029008.jpg,28,0,1
CAVIARa/0029009.jpg,28,0,1
CAVIARa/0029010.jpg,28,0,1
CAVIARa/0029011.jpg,28,1,1
CAVIARa/0029012.jpg,28,1,1
CAVIARa/0029013.jpg,28,1,1
CAVIARa/0029014.jpg,28,1,1
CAVIARa/0029015.jpg,28,1,1
CAVIARa/0029016.jpg,28,1,1
CAVIARa/0029017.jpg,28,1,1
CAVIARa/0029018.jpg,28,1,1
CAVIARa/0029019.jpg,28,1,1
CAVIARa/0029020.jpg,28,1,1
CAVIARa/0030001.jpg,29,0,1
CAVIARa/0030002.jpg,29,0,1
CAVIARa/0030003.jpg,29,0,1
CAVIARa/0030004.jpg,29,0,1
CAVIARa/0030005.jpg,29,0,1
CAVIARa/0030006.jpg,29,0,1
CAVIARa/0030007.jpg,29,0,1
CAVIARa/0030008.jpg,29,0,1
CAVIARa/0030009.jpg,29,0,1
CAVIARa/0030010.jpg,29,0,1
CAVIARa/0030011.jpg,29,1,1
CAVIARa/0030012.jpg,29,1,1
CAVIARa/0030013.jpg,29,1,1
CAVIARa/0030014.jpg,29,1,1
CAVIARa/0030015.jpg,29,1,1
CAVIARa/0030016.jpg,29,1,1
CAVIARa/0030017.jpg,29,1,1
CAVIARa/0030018.jpg,29,1,1
CAVIARa/0030019.jpg,29,1,1
CAVIARa/0030020.jpg,29,1,1
CAVIARa/0031001.jpg,30,0,1
CAVIARa/0031002.jpg,30,0,1
CAVIARa/0031003.jpg,30,0,1
CAVIARa/0031004.jpg,30,0,1
CAVIARa/0031005.jpg,30,0,1
CAVIARa/0031006.jpg,30,0,1
CAVIARa/0031007.jpg,30,0,1
CAVIARa/0031008.jpg,30,0,1
CAVIARa/0031009.jpg,30,0,1
CAVIARa/0031010.jpg,30,0,1
CAVIARa/0031011.jpg,30,1,1
CAVIARa/0031012.jpg,30,1,1
CAVIARa/0031013.jpg,30,1,1
CAVIARa/0031014.jpg,30,1,1
CAVIARa/0031015.jpg,30,1,1
CAVIARa/0031016.jpg,30,1,1
CAVIARa/0031017.jpg,30,1,1
CAVIARa/0031018.jpg,30,1,1
CAVIARa/0031019.jpg,30,1,1
CAVIARa/0031020.jpg,30,1,1
CAVIARa/0032001.jpg,31,0,1
CAVIARa/0032002.jpg,31,0,1
CAVIARa/0032003.jpg,31,0,1
CAVIARa/0032004.jpg,31,0,1
CAVIARa/0032005.jpg,31,0,1
CAVIARa/0032006.jpg,31,0,1
CAVIARa/0032007.jpg,31,0,1
CAVIARa/0032008.jpg,31,0,1
CAVIARa/0032009.jpg,31,0,1
CAVIARa/0032010.jpg,31,0,1
CAVIARa/0032011.jpg,31,1,1
CAVIARa/0032012.jpg,31,1,1
CAVIARa/0032013.jpg,31,1,1
CAVIARa/0032014.jpg,31,1,1
CAVIARa/0032015.jpg,31,1,1
CAVIARa/0032016.jpg,31,1,1
CAVIARa/0032017.jpg,31,1,1
CAVIARa/0032018.jpg,31,1,1
CAVIARa/0032019.jpg,31,1,1
CAVIARa/0032020.jpg,31,1,1
CAVIARa/0033001.jpg,32,0,1
CAVIARa/0033002.jpg,32,0,1
CAVIARa/0033003.jpg,32,0,1
CAVIARa/0033004.jpg,32,0,1
CAVIARa/0033005.jpg,32,0,1
CAVIARa/0033006.jpg,32,0,1
CAVIARa/0033007.jpg,32,0,1
CAVIARa/0033008.jpg,32,0,1
CAVIARa/0033009.jpg,32,0,1
CAVIARa/0033010.jpg,32,0,1
CAVIARa/0033011.jpg,32,1,1
CAVIARa/0033012.jpg,32,1,1
CAVIARa/0033013.jpg,32,1,1
CAVIARa/0033014.jpg,32,1,1
CAVIARa/0033015.jpg,32,1,1
CAVIARa/0033016.jpg,32,1,1
CAVIARa/0033017.jpg,32,1,1
CAVIARa/0033018.jpg,32,1,1
CAVIARa/0033019.jpg,32,1,1
CAVIARa/0033020.jpg,32,1,1
CAVIARa/0034001.jpg,33,0,1
CAVIARa/0034002.jpg,33,0,1
CAVIARa/0034003.jpg,33,0,1
CAVIARa/0034004.jpg,33,0,1
CAVIARa/0034005.jpg,33,0,1
CAVIARa/0034006.jpg,33,0,1
CAVIARa/0034007.jpg,33,0,1
CAVIARa/0034008.jpg,33,0,1
CAVIARa/0034009.jpg,33,0,1
CAVIARa/0034010.jpg,33,0,1
CAVIARa/0034011.jpg,33,1,1
CAVIARa/0034012.jpg,33,1,1
CAVIARa/0034013.jpg,33,1,1
CAVIARa/0034014.jpg,33,1,1
CAVIARa/0034015.jpg,33,1,1
CAVIARa/0034016.jpg,33,1,1
CAVIARa/0034017.jpg,33,1,1
CAVIARa/0034018.jpg,33,1,1
CAVIARa/0034019.jpg,33,1,1
CAVIARa/0034020.jpg,33,1,1
CAVIARa/0035001.jpg,34,0,1
CAVIARa/0035002.jpg,34,0,1
CAVIARa/0035003.jpg,34,0,1
CAVIARa/0035004.jpg,34,0,1
CAVIARa/0035005.jpg,34,0,1
CAVIARa/0035006.jpg,34,0,1
CAVIARa/0035007.jpg,34,0,1
CAVIARa/0035008.jpg,34,0,1
CAVIARa/0035009.jpg,34,0,1
CAVIARa/0035010.jpg,34,0,1
CAVIARa/0035011.jpg,34,1,1
CAVIARa/0035012.jpg,34,1,1
CAVIARa/0035013.jpg,34,1,1
CAVIARa/0035014.jpg,34,1,1
CAVIARa/0035015.jpg,34,1,1
CAVIARa/0035016.jpg,34,1,1
CAVIARa/0035017.jpg,34,1,1
CAVIARa/0035018.jpg,34,1,1
CAVIARa/0035019.jpg,34,1,1
CAVIARa/0035020.jpg,34,1,1
CAVIARa/0036001.jpg,35,0,1
CAVIARa/0036002.jpg,35,0,1
CAVIARa/0036003.jpg,35,0,1
CAVIARa/0036004.jpg,35,0,1
CAVIARa/0036005.jpg,35,0,1
CAVIARa/0036006.jpg,35,0,1
CAVIARa/0036007.jpg,35,0,1
CAVIARa/0036008.jpg,35,0,1
CAVIARa/0036009.jpg,35,0,1
CAVIARa/0036010.jpg,35,0,1
CAVIARa/0036011.jpg,35,1,1
CAVIARa/0036012.jpg,35,1,1
CAVIARa/0036013.jpg,35,1,1
CAVIARa/0036014.jpg,35,1,1
CAVIARa/0036015.jpg,35,1,1
CAVIARa/0036016.jpg,35,1,1
CAVIARa/0036017.jpg,35,1,1
CAVIARa/0036018.jpg,35,1,1
CAVIARa/0036019.jpg,35,1,1
CAVIARa/0036020.jpg,35,1,1
CAVIARa/0037001.jpg,36,0,1
CAVIARa/0037002.jpg,36,0,1
CAVIARa/0037003.jpg,36,0,1
CAVIARa/0037004.jpg,36,0,1
CAVIARa/0037005.jpg,36,0,1
CAVIARa/0037006.jpg,36,0,1
CAVIARa/0037007.jpg,36,0,1
CAVIARa/0037008.jpg,36,0,1
CAVIARa/0037009.jpg,36,0,1
CAVIARa/0037010.jpg,36,0,1
CAVIARa/0037011.jpg,36,1,1
CAVIARa/0037012.jpg,36,1,1
CAVIARa/0037013.jpg,36,1,1
CAVIARa/0037014.jpg,36,1,1
CAVIARa/0037015.jpg,36,1,1
CAVIARa/0037016.jpg,36,1,1
CAVIARa/0037017.jpg,36,1,1
CAVIARa/0037018.jpg,36,1,1
CAVIARa/0037019.jpg,36,1,1
CAVIARa/0037020.jpg,36,1,1
CAVIARa/0038001.jpg,37,0,1
CAVIARa/0038002.jpg,37,0,1
CAVIARa/0038003.jpg,37,0,1
CAVIARa/0038004.jpg,37,0,1
CAVIARa/0038005.jpg,37,0,1
CAVIARa/0038006.jpg,37,0,1
CAVIARa/0038007.jpg,37,0,1
CAVIARa/0038008.jpg,37,0,1
CAVIARa/0038009.jpg,37,0,1
CAVIARa/0038010.jpg,37,0,1
CAVIARa/0038011.jpg,37,1,1
CAVIARa/0038012.jpg,37,1,1
CAVIARa/0038013.jpg,37,1,1
CAVIARa/0038014.jpg,37,1,1
CAVIARa/0038015.jpg,37,1,1
CAVIARa/0038016.jpg,37,1,1
CAVIARa/0038017.jpg,37,1,1
CAVIARa/0038018.jpg,37,1,1
CAVIARa/0038019.jpg,37,1,1
CAVIARa/0038020.jpg,37,1,1
CAVIARa/0039001.jpg,38,0,1
CAVIARa/0039002.jpg,38,0,1
CAVIARa/0039003.jpg,38,0,1
CAVIARa/0039004.jpg,38,0,1
CAVIARa/0039005.jpg,38,0,1
