image_path,id,downsample
bounding_box_train/0013_c5_f0058310.jpg,2,1
bounding_box_train/0013_c5_f0058430.jpg,2,1
bounding_box_train/0013_c5_f0058550.jpg,2,1
bounding_box_train/0013_c5_f0058670.jpg,2,1
bounding_box_train/0013_c5_f0058790.jpg,2,1
bounding_box_train/0013_c5_f0098171.jpg,2,1
bounding_box_train/0013_c5_f0098291.jpg,2,1
bounding_box_train/0013_c5_f0098411.jpg,2,1
bounding_box_train/0013_c5_f0098531.jpg,2,1
bounding_box_train/0013_c5_f0098651.jpg,2,1
bounding_box_train/0013_c5_f0098771.jpg,2,1
bounding_box_train/0013_c5_f0098891.jpg,2,1
bounding_box_train/0013_c5_f0099011.jpg,2,1
bounding_box_train/0013_c5_f0099131.jpg,2,1
bounding_box_train/0013_c5_f0099251.jpg,2,1
bounding_box_train/0013_c5_f0099371.jpg,2,1
bounding_box_train/0013_c5_f0099491.jpg,2,1
bounding_box_train/0013_c6_f0079982.jpg,2,1
bounding_box_train/0013_c6_f0080102.jpg,2,1
bounding_box_train/0013_c6_f0080222.jpg,2,1
bounding_box_train/0013_c6_f0080342.jpg,2,1
bounding_box_train/0013_c6_f0080462.jpg,2,1
bounding_box_train/0013_c6_f0080582.jpg,2,1
bounding_box_train/0013_c6_f0080702.jpg,2,1
bounding_box_train/0013_c6_f0080822.jpg,2,1
bounding_box_train/0013_c6_f0080942.jpg,2,1
bounding_box_train/0013_c6_f0081062.jpg,2,1
bounding_box_train/0013_c6_f0081182.jpg,2,1
bounding_box_train/0013_c6_f0081302.jpg,2,1
bounding_box_train/0013_c6_f0081422.jpg,2,1
bounding_box_train/0013_c6_f0081542.jpg,2,1
bounding_box_train/0013_c6_f0081662.jpg,2,1
bounding_box_train/0013_c6_f0081782.jpg,2,1
bounding_box_train/0014_c1_f0047570.jpg,3,1
bounding_box_train/0014_c1_f0047690.jpg,3,1
bounding_box_train/0014_c1_f0047810.jpg,3,1
bounding_box_train/0014_c1_f0047930.jpg,3,1
bounding_box_train/0014_c1_f0048050.jpg,3,1
bounding_box_train/0014_c1_f0048170.jpg,3,1
bounding_box_train/0014_c1_f0048290.jpg,3,1
bounding_box_train/0014_c1_f0048410.jpg,3,1
bounding_box_train/0014_c2_f0052224.jpg,3,1
bounding_box_train/0014_c2_f0052344.jpg,3,1
bounding_box_train/0014_c2_f0052464.jpg,3,1
bounding_box_train/0014_c2_f0052584.jpg,3,1
bounding_box_train/0014_c2_f0052704.jpg,3,1
bounding_box_train/0014_c2_f0052824.jpg,3,1
bounding_box_train/0014_c2_f0052944.jpg,3,1
bounding_box_train/0014_c2_f0053064.jpg,3,1
bounding_box_train/0014_c2_f0053184.jpg,3,1
bounding_box_train/0014_c2_f0053304.jpg,3,1
bounding_box_train/0014_c2_f0053424.jpg,3,1
bounding_box_train/0014_c2_f0053544.jpg,3,1
bounding_box_train/0014_c5_f0057947.jpg,3,1
bounding_box_train/0014_c5_f0058067.jpg,3,1
bounding_box_train/0014_c5_f0058187.jpg,3,1
bounding_box_train/0014_c5_f0058307.jpg,3,1
bounding_box_train/0014_c5_f0058427.jpg,3,1
bounding_box_train/0014_c5_f0058547.jpg,3,1
bounding_box_train/0014_c5_f0058667.jpg,3,1
bounding_box_train/0014_c5_f0058787.jpg,3,1
bounding_box_train/0014_c5_f0098240.jpg,3,1
bounding_box_train/0014_c5_f0098360.jpg,3,1
bounding_box_train/0014_c5_f0098480.jpg,3,1
bounding_box_train/0014_c5_f0098600.jpg,3,1
bounding_box_train/0014_c5_f0098720.jpg,3,1
bounding_box_train/0014_c5_f0098840.jpg,3,1
bounding_box_train/0014_c5_f0098960.jpg,3,1
bounding_box_train/0014_c5_f0099080.jpg,3,1
bounding_box_train/0014_c5_f0099200.jpg,3,1
bounding_box_train/0014_c5_f0099320.jpg,3,1
bounding_box_train/0014_c5_f0099440.jpg,3,1
bounding_box_train/0014_c5_f0099560.jpg,3,1
bounding_box_train/0014_c6_f0079937.jpg,3,1
bounding_box_train/0014_c6_f0080057.jpg,3,1
bounding_box_train/0014_c6_f0080177.jpg,3,1
bounding_box_train/0014_c6_f0080297.jpg,3,1
bounding_box_train/0014_c6_f0080417.jpg,3,1
bounding_box_train/0014_c6_f0080537.jpg,3,1
bounding_box_train/0014_c6_f0080657.jpg,3,1
bounding_box_train/0014_c6_f0080777.jpg,3,1
bounding_box_train/0014_c6_f0080897.jpg,3,1
bounding_box_train/0014_c6_f0081017.jpg,3,1
bounding_box_train/0014_c6_f0081137.jpg,3,1
bounding_box_train/0014_c6_f0081257.jpg,3,1
bounding_box_train/0014_c6_f0081377.jpg,3,1
bounding_box_train/0014_c6_f0081497.jpg,3,1
bounding_box_train/0014_c6_f0081617.jpg,3,1
bounding_box_train/0014_c6_f0081737.jpg,3,1
bounding_box_train/0015_c1_f0047885.jpg,4,1
bounding_box_train/0015_c1_f0048005.jpg,4,1
bounding_box_train/0015_c1_f0048125.jpg,4,1
bounding_box_train/0015_c1_f0048245.jpg,4,1
bounding_box_train/0015_c1_f0048365.jpg,4,1
bounding_box_train/0015_c1_f0048485.jpg,4,1
bounding_box_train/0015_c1_f0048605.jpg,4,1
bounding_box_train/0015_c8_f0009508.jpg,4,1
bounding_box_train/0015_c8_f0009628.jpg,4,1
bounding_box_train/0015_c8_f0009748.jpg,4,1
bounding_box_train/0015_c8_f0009868.jpg,4,1
bounding_box_train/0015_c8_f0009988.jpg,4,1
bounding_box_train/0015_c8_f0010108.jpg,4,1
bounding_box_train/0015_c8_f0010228.jpg,4,1
bounding_box_train/0015_c8_f0010348.jpg,4,1
bounding_box_train/0016_c1_f0047908.jpg,5,1
bounding_box_train/0016_c1_f0048028.jpg,5,1
bounding_box_train/0016_c1_f0048148.jpg,5,1
bounding_box_train/0016_c1_f0048268.jpg,5,1
bounding_box_train/0016_c1_f0048388.jpg,5,1
bounding_box_train/0016_c1_f0048508.jpg,5,1
bounding_box_train/0016_c1_f0048628.jpg,5,1
bounding_box_train/0016_c8_f0009511.jpg,5,1
bounding_box_train/0016_c8_f0009631.jpg,5,1
bounding_box_train/0016_c8_f0009751.jpg,5,1
bounding_box_train/0016_c8_f0009871.jpg,5,1
bounding_box_train/0016_c8_f0009991.jpg,5,1
bounding_box_train/0016_c8_f0010111.jpg,5,1
bounding_box_train/0016_c8_f0010231.jpg,5,1
bounding_box_train/0016_c8_f0010351.jpg,5,1
bounding_box_train/0017_c1_f0049112.jpg,6,1
bounding_box_train/0017_c1_f0049232.jpg,6,1
bounding_box_train/0017_c1_f0049352.jpg,6,1
bounding_box_train/0017_c1_f0049472.jpg,6,1
bounding_box_train/0017_c1_f0049592.jpg,6,1
bounding_box_train/0017_c1_f0049712.jpg,6,1
bounding_box_train/0017_c1_f0049832.jpg,6,1
bounding_box_train/0017_c1_f0049952.jpg,6,1
bounding_box_train/0017_c8_f0010521.jpg,6,1
bounding_box_train/0017_c8_f0010641.jpg,6,1
bounding_box_train/0017_c8_f0010761.jpg,6,1
bounding_box_train/0017_c8_f0010881.jpg,6,1
bounding_box_train/0017_c8_f0011001.jpg,6,1
bounding_box_train/0018_c1_f0049833.jpg,7,1
bounding_box_train/0018_c1_f0049953.jpg,7,1
bounding_box_train/0018_c1_f0050073.jpg,7,1
bounding_box_train/0018_c1_f0050193.jpg,7,1
bounding_box_train/0018_c1_f0050313.jpg,7,1
bounding_box_train/0018_c1_f0050433.jpg,7,1
bounding_box_train/0018_c2_f0050028.jpg,7,1
bounding_box_train/0018_c2_f0050148.jpg,7,1
bounding_box_train/0018_c2_f0050268.jpg,7,1
bounding_box_train/0018_c2_f0050388.jpg,7,1
bounding_box_train/0018_c2_f0050508.jpg,7,1
bounding_box_train/0018_c2_f0050628.jpg,7,1
bounding_box_train/0020_c1_f0051722.jpg,8,1
bounding_box_train/0020_c1_f0051842.jpg,8,1
bounding_box_train/0020_c1_f0051962.jpg,8,1
bounding_box_train/0020_c1_f0052082.jpg,8,1
bounding_box_train/0020_c1_f0052202.jpg,8,1
bounding_box_train/0020_c1_f0052322.jpg,8,1
bounding_box_train/0020_c1_f0052442.jpg,8,1
bounding_box_train/0020_c6_f0030292.jpg,8,1
bounding_box_train/0020_c6_f0030412.jpg,8,1
bounding_box_train/0020_c6_f0030532.jpg,8,1
bounding_box_train/0020_c6_f0030652.jpg,8,1
bounding_box_train/0020_c6_f0030772.jpg,8,1
bounding_box_train/0020_c6_f0030892.jpg,8,1
bounding_box_train/0020_c6_f0031012.jpg,8,1
bounding_box_train/0020_c7_f0034891.jpg,8,1
bounding_box_train/0020_c7_f0035011.jpg,8,1
bounding_box_train/0020_c7_f0035131.jpg,8,1
bounding_box_train/0020_c7_f0035251.jpg,8,1
bounding_box_train/0020_c7_f0035371.jpg,8,1
bounding_box_train/0020_c8_f0008528.jpg,8,1
bounding_box_train/0020_c8_f0008648.jpg,8,1
bounding_box_train/0020_c8_f0008768.jpg,8,1
bounding_box_train/0020_c8_f0008888.jpg,8,1
bounding_box_train/0020_c8_f0009008.jpg,8,1
bounding_box_train/0020_c8_f0009128.jpg,8,1
bounding_box_train/0022_c1_f0052061.jpg,9,1
bounding_box_train/0022_c1_f0052181.jpg,9,1
bounding_box_train/0022_c1_f0052301.jpg,9,1
bounding_box_train/0022_c1_f0052421.jpg,9,1
bounding_box_train/0022_c1_f0052541.jpg,9,1
bounding_box_train/0022_c1_f0052661.jpg,9,1
bounding_box_train/0022_c2_f0056181.jpg,9,1
bounding_box_train/0022_c2_f0056301.jpg,9,1
bounding_box_train/0022_c2_f0056421.jpg,9,1
bounding_box_train/0022_c2_f0056541.jpg,9,1
bounding_box_train/0022_c2_f0056661.jpg,9,1
bounding_box_train/0022_c2_f0056781.jpg,9,1
bounding_box_train/0022_c2_f0056901.jpg,9,1
bounding_box_train/0022_c2_f0057021.jpg,9,1
bounding_box_train/0022_c3_f0033777.jpg,9,1
bounding_box_train/0022_c3_f0033897.jpg,9,1
bounding_box_train/0022_c3_f0034017.jpg,9,1
bounding_box_train/0022_c3_f0034137.jpg,9,1
bounding_box_train/0022_c3_f0034257.jpg,9,1
bounding_box_train/0022_c4_f0031362.jpg,9,1
bounding_box_train/0022_c4_f0031482.jpg,9,1
bounding_box_train/0022_c4_f0031602.jpg,9,1
bounding_box_train/0022_c4_f0031722.jpg,9,1
bounding_box_train/0022_c4_f0031842.jpg,9,1
bounding_box_train/0022_c4_f0031962.jpg,9,1
bounding_box_train/0022_c4_f0032082.jpg,9,1
bounding_box_train/0022_c4_f0032202.jpg,9,1
bounding_box_train/0024_c1_f0052375.jpg,10,1
bounding_box_train/0024_c1_f0052495.jpg,10,1
bounding_box_train/0024_c1_f0052615.jpg,10,1
bounding_box_train/0024_c1_f0052735.jpg,10,1
bounding_box_train/0024_c1_f0052855.jpg,10,1
bounding_box_train/0024_c1_f0052975.jpg,10,1
bounding_box_train/0024_c1_f0053095.jpg,10,1
bounding_box_train/0024_c2_f0056871.jpg,10,1
bounding_box_train/0024_c2_f0056991.jpg,10,1
bounding_box_train/0024_c2_f0057111.jpg,10,1
bounding_box_train/0024_c2_f0057231.jpg,10,1
bounding_box_train/0024_c2_f0057351.jpg,10,1
bounding_box_train/0024_c2_f0057471.jpg,10,1
bounding_box_train/0024_c2_f0057591.jpg,10,1
bounding_box_train/0024_c2_f0057711.jpg,10,1
bounding_box_train/0024_c3_f0034523.jpg,10,1
bounding_box_train/0024_c3_f0034643.jpg,10,1
bounding_box_train/0024_c3_f0034763.jpg,10,1
bounding_box_train/0024_c3_f0034883.jpg,10,1
bounding_box_train/0024_c3_f0035003.jpg,10,1
bounding_box_train/0024_c3_f0035123.jpg,10,1
bounding_box_train/0024_c4_f0032417.jpg,10,1
bounding_box_train/0024_c4_f0032537.jpg,10,1
bounding_box_train/0024_c4_f0032657.jpg,10,1
bounding_box_train/0024_c4_f0032777.jpg,10,1
bounding_box_train/0024_c4_f0032897.jpg,10,1
bounding_box_train/0024_c4_f0033017.jpg,10,1
bounding_box_train/0024_c4_f0033137.jpg,10,1
bounding_box_train/0024_c4_f0033257.jpg,10,1
bounding_box_train/0024_c4_f0033377.jpg,10,1
bounding_box_train/0026_c1_f0053590.jpg,11,1
bounding_box_train/0026_c1_f0053710.jpg,11,1
bounding_box_train/0026_c1_f0053830.jpg,11,1
bounding_box_train/0026_c1_f0053950.jpg,11,1
bounding_box_train/0026_c1_f0054070.jpg,11,1
bounding_box_train/0026_c1_f0054190.jpg,11,1
bounding_box_train/0026_c1_f0054310.jpg,11,1
bounding_box_train/0026_c2_f0053353.jpg,11,1
bounding_box_train/0026_c2_f0053473.jpg,11,1
bounding_box_train/0026_c2_f0053593.jpg,11,1
bounding_box_train/0026_c2_f0053713.jpg,11,1
bounding_box_train/0026_c2_f0053833.jpg,11,1
bounding_box_train/0026_c2_f0053953.jpg,11,1
bounding_box_train/0026_c2_f0054073.jpg,11,1
bounding_box_train/0028_c1_f0054138.jpg,12,1
bounding_box_train/0028_c1_f0054258.jpg,12,1
bounding_box_train/0028_c1_f0054378.jpg,12,1
bounding_box_train/0028_c1_f0054498.jpg,12,1
bounding_box_train/0028_c1_f0054618.jpg,12,1
bounding_box_train/0028_c1_f0054738.jpg,12,1
bounding_box_train/0028_c2_f0054267.jpg,12,1
bounding_box_train/0028_c2_f0054387.jpg,12,1
bounding_box_train/0028_c2_f0054507.jpg,12,1
bounding_box_train/0028_c2_f0054627.jpg,12,1
bounding_box_train/0028_c2_f0054747.jpg,12,1
bounding_box_train/0028_c2_f0054867.jpg,12,1
bounding_box_train/0028_c3_f0029673.jpg,12,1
bounding_box_train/0028_c3_f0029793.jpg,12,1
bounding_box_train/0028_c3_f0029913.jpg,12,1
bounding_box_train/0028_c3_f0030033.jpg,12,1
bounding_box_train/0028_c3_f0030153.jpg,12,1
bounding_box_train/0028_c4_f0024026.jpg,12,1
bounding_box_train/0028_c4_f0024146.jpg,12,1
bounding_box_train/0028_c4_f0024266.jpg,12,1
bounding_box_train/0028_c4_f0024386.jpg,12,1
bounding_box_train/0028_c4_f0024506.jpg,12,1
bounding_box_train/0028_c4_f0024626.jpg,12,1
bounding_box_train/0028_c4_f0024746.jpg,12,1
bounding_box_train/0028_c4_f0024866.jpg,12,1
bounding_box_train/0029_c1_f0054439.jpg,13,1
bounding_box_train/0029_c1_f0054559.jpg,13,1
bounding_box_train/0029_c1_f0054679.jpg,13,1
bounding_box_train/0029_c1_f0054799.jpg,13,1
bounding_box_train/0029_c1_f0054919.jpg,13,1
bounding_box_train/0029_c1_f0055039.jpg,13,1
bounding_box_train/0029_c1_f0055159.jpg,13,1
bounding_box_train/0029_c2_f0054438.jpg,13,1
bounding_box_train/0029_c2_f0054558.jpg,13,1
bounding_box_train/0029_c2_f0054678.jpg,13,1
bounding_box_train/0029_c2_f0054798.jpg,13,1
bounding_box_train/0029_c2_f0054918.jpg,13,1
bounding_box_train/0029_c2_f0055038.jpg,13,1
bounding_box_train/0029_c5_f0056773.jpg,13,1
bounding_box_train/0029_c5_f0056893.jpg,13,1
bounding_box_train/0029_c5_f0057013.jpg,13,1
bounding_box_train/0029_c5_f0057133.jpg,13,1
bounding_box_train/0029_c5_f0057253.jpg,13,1
bounding_box_train/0029_c5_f0057373.jpg,13,1
bounding_box_train/0029_c6_f0032873.jpg,13,1
bounding_box_train/0029_c6_f0032993.jpg,13,1
bounding_box_train/0029_c6_f0033113.jpg,13,1
bounding_box_train/0029_c6_f0033233.jpg,13,1
bounding_box_train/0029_c6_f0033353.jpg,13,1
bounding_box_train/0029_c6_f0033473.jpg,13,1
bounding_box_train/0029_c6_f0033593.jpg,13,1
bounding_box_train/0032_c1_f0056796.jpg,14,1
bounding_box_train/0032_c1_f0056916.jpg,14,1
bounding_box_train/0032_c1_f0057036.jpg,14,1
bounding_box_train/0032_c8_f0013230.jpg,14,1
bounding_box_train/0032_c8_f0013350.jpg,14,1
bounding_box_train/0032_c8_f0013470.jpg,14,1
bounding_box_train/0032_c8_f0013590.jpg,14,1
bounding_box_train/0032_c8_f0013710.jpg,14,1
bounding_box_train/0032_c8_f0013830.jpg,14,1
bounding_box_train/0036_c1_f0057785.jpg,15,1
bounding_box_train/0036_c1_f0057905.jpg,15,1
bounding_box_train/0036_c1_f0058025.jpg,15,1
bounding_box_train/0036_c1_f0058145.jpg,15,1
bounding_box_train/0036_c1_f0058265.jpg,15,1
bounding_box_train/0036_c1_f0058385.jpg,15,1
bounding_box_train/0036_c1_f0058505.jpg,15,1
bounding_box_train/0036_c1_f0058625.jpg,15,1
bounding_box_train/0036_c1_f0058745.jpg,15,1
bounding_box_train/0036_c2_f0062116.jpg,15,1
bounding_box_train/0036_c2_f0062236.jpg,15,1
bounding_box_train/0036_c2_f0062356.jpg,15,1
bounding_box_train/0036_c2_f0062476.jpg,15,1
bounding_box_train/0036_c2_f0062596.jpg,15,1
bounding_box_train/0036_c2_f0062716.jpg,15,1
bounding_box_train/0037_c1_f0057827.jpg,16,1
bounding_box_train/0037_c1_f0057947.jpg,16,1
bounding_box_train/0037_c1_f0058067.jpg,16,1
bounding_box_train/0037_c1_f0058187.jpg,16,1
bounding_box_train/0037_c1_f0058307.jpg,16,1
bounding_box_train/0037_c2_f0057933.jpg,16,1
bounding_box_train/0037_c2_f0058053.jpg,16,1
bounding_box_train/0037_c2_f0058173.jpg,16,1
bounding_box_train/0037_c2_f0058293.jpg,16,1
bounding_box_train/0037_c2_f0058413.jpg,16,1
bounding_box_train/0037_c2_f0058533.jpg,16,1
bounding_box_train/0037_c3_f0033338.jpg,16,1
bounding_box_train/0037_c3_f0033458.jpg,16,1
bounding_box_train/0037_c3_f0033578.jpg,16,1
bounding_box_train/0037_c3_f0033698.jpg,16,1
bounding_box_train/0037_c3_f0033818.jpg,16,1
bounding_box_train/0037_c4_f0027614.jpg,16,1
bounding_box_train/0037_c4_f0027734.jpg,16,1
bounding_box_train/0037_c4_f0027854.jpg,16,1
bounding_box_train/0037_c4_f0027974.jpg,16,1
bounding_box_train/0037_c4_f0028094.jpg,16,1
bounding_box_train/0037_c4_f0028214.jpg,16,1
bounding_box_train/0037_c4_f0028334.jpg,16,1
bounding_box_train/0037_c4_f0028454.jpg,16,1
bounding_box_train/0038_c1_f0058249.jpg,17,1
bounding_box_train/0038_c1_f0058369.jpg,17,1
bounding_box_train/0038_c1_f0058489.jpg,17,1
bounding_box_train/0038_c1_f0058609.jpg,17,1
bounding_box_train/0038_c1_f0058729.jpg,17,1
bounding_box_train/0038_c1_f0058849.jpg,17,1
bounding_box_train/0038_c2_f0062443.jpg,17,1
bounding_box_train/0038_c2_f0062563.jpg,17,1
bounding_box_train/0038_c2_f0062683.jpg,17,1
bounding_box_train/0038_c2_f0062803.jpg,17,1
bounding_box_train/0038_c2_f0062923.jpg,17,1
bounding_box_train/0038_c2_f0063043.jpg,17,1
bounding_box_train/0040_c1_f0058624.jpg,18,1
bounding_box_train/0040_c1_f0058744.jpg,18,1
bounding_box_train/0040_c1_f0058864.jpg,18,1
bounding_box_train/0040_c1_f0058984.jpg,18,1
bounding_box_train/0040_c1_f0059104.jpg,18,1
bounding_box_train/0040_c1_f0059224.jpg,18,1
bounding_box_train/0040_c1_f0059344.jpg,18,1
bounding_box_train/0040_c2_f0054150.jpg,18,1
bounding_box_train/0040_c2_f0054270.jpg,18,1
bounding_box_train/0040_c2_f0054390.jpg,18,1
bounding_box_train/0040_c2_f0054510.jpg,18,1
bounding_box_train/0040_c2_f0054630.jpg,18,1
bounding_box_train/0040_c2_f0054750.jpg,18,1
bounding_box_train/0040_c2_f0054870.jpg,18,1
bounding_box_train/0040_c2_f0054990.jpg,18,1
bounding_box_train/0040_c2_f0055110.jpg,18,1
bounding_box_train/0040_c2_f0055230.jpg,18,1
bounding_box_train/0040_c2_f0055350.jpg,18,1
bounding_box_train/0040_c2_f0055470.jpg,18,1
bounding_box_train/0040_c2_f0055590.jpg,18,1
bounding_box_train/0040_c2_f0055710.jpg,18,1
bounding_box_train/0040_c2_f0055830.jpg,18,1
bounding_box_train/0040_c2_f0055950.jpg,18,1
bounding_box_train/0040_c2_f0056070.jpg,18,1
bounding_box_train/0040_c2_f0056190.jpg,18,1
bounding_box_train/0040_c2_f0056310.jpg,18,1
bounding_box_train/0040_c2_f0056430.jpg,18,1
bounding_box_train/0040_c2_f0056550.jpg,18,1
bounding_box_train/0040_c2_f0056670.jpg,18,1
bounding_box_train/0040_c2_f0056790.jpg,18,1
bounding_box_train/0040_c2_f0056910.jpg,18,1
bounding_box_train/0040_c2_f0057030.jpg,18,1
bounding_box_train/0040_c2_f0057150.jpg,18,1
bounding_box_train/0040_c2_f0057270.jpg,18,1
bounding_box_train/0040_c2_f0057390.jpg,18,1
bounding_box_train/0040_c2_f0057510.jpg,18,1
bounding_box_train/0040_c2_f0057630.jpg,18,1
bounding_box_train/0040_c2_f0057750.jpg,18,1
bounding_box_train/0040_c2_f0057870.jpg,18,1
bounding_box_train/0040_c2_f0057990.jpg,18,1
bounding_box_train/0040_c2_f0058110.jpg,18,1
bounding_box_train/0040_c2_f0058230.jpg,18,1
bounding_box_train/0040_c2_f0058350.jpg,18,1
bounding_box_train/0040_c2_f0058470.jpg,18,1
bounding_box_train/0040_c2_f0058590.jpg,18,1
bounding_box_train/0040_c2_f0058710.jpg,18,1
bounding_box_train/0040_c2_f0058830.jpg,18,1
bounding_box_train/0040_c2_f0058950.jpg,18,1
bounding_box_train/0040_c2_f0059070.jpg,18,1
bounding_box_train/0040_c2_f0059190.jpg,18,1
bounding_box_train/0040_c2_f0059310.jpg,18,1
bounding_box_train/0041_c1_f0058657.jpg,19,1
bounding_box_train/0041_c1_f0058777.jpg,19,1
bounding_box_train/0041_c1_f0058897.jpg,19,1
bounding_box_train/0041_c1_f0059017.jpg,19,1
bounding_box_train/0041_c1_f0059137.jpg,19,1
bounding_box_train/0041_c1_f0059257.jpg,19,1
bounding_box_train/0041_c1_f0059377.jpg,19,1
bounding_box_train/0041_c2_f0063114.jpg,19,1
bounding_box_train/0041_c2_f0063234.jpg,19,1
bounding_box_train/0041_c2_f0063354.jpg,19,1
bounding_box_train/0041_c2_f0063474.jpg,19,1
bounding_box_train/0041_c2_f0063594.jpg,19,1
bounding_box_train/0041_c2_f0063714.jpg,19,1
bounding_box_train/0041_c2_f0063834.jpg,19,1
bounding_box_train/0041_c2_f0063954.jpg,19,1
bounding_box_train/0041_c3_f0040767.jpg,19,1
bounding_box_train/0041_c3_f0040887.jpg,19,1
bounding_box_train/0041_c3_f0041007.jpg,19,1
bounding_box_train/0041_c3_f0041127.jpg,19,1
bounding_box_train/0041_c3_f0041247.jpg,19,1
bounding_box_train/0041_c3_f0041367.jpg,19,1
bounding_box_train/0041_c3_f0041487.jpg,19,1
bounding_box_train/0041_c4_f0038813.jpg,19,1
bounding_box_train/0041_c4_f0038933.jpg,19,1
bounding_box_train/0041_c4_f0039053.jpg,19,1
bounding_box_train/0041_c4_f0039173.jpg,19,1
bounding_box_train/0041_c4_f0039293.jpg,19,1
bounding_box_train/0041_c4_f0039413.jpg,19,1
bounding_box_train/0041_c4_f0039533.jpg,19,1
bounding_box_train/0041_c4_f0039653.jpg,19,1
bounding_box_train/0041_c4_f0039773.jpg,19,1
bounding_box_train/0045_c1_f0059532.jpg,20,1
bounding_box_train/0045_c1_f0059652.jpg,20,1
bounding_box_train/0045_c1_f0059772.jpg,20,1
bounding_box_train/0045_c1_f0059892.jpg,20,1
bounding_box_train/0045_c1_f0060012.jpg,20,1
bounding_box_train/0045_c1_f0060132.jpg,20,1
bounding_box_train/0045_c1_f0060252.jpg,20,1
bounding_box_train/0045_c2_f0063744.jpg,20,1
bounding_box_train/0045_c2_f0063864.jpg,20,1
bounding_box_train/0045_c2_f0063984.jpg,20,1
bounding_box_train/0045_c2_f0064104.jpg,20,1
bounding_box_train/0045_c2_f0064224.jpg,20,1
