image_path,id,camera
test/0037/0037_040_05_0302morning_0215_1.jpg,37,5
test/0037/0037_041_05_0302morning_0215_1_ex.jpg,37,5
test/0038/0038_011_14_0303morning_0395_0.jpg,38,14
test/0038/0038_012_14_0303morning_0395_0_ex.jpg,38,14
test/0039/0039_025_14_0303morning_0401_0.jpg,39,14
test/0039/0039_026_14_0303morning_0401_0_ex.jpg,39,14
test/0039/0039_023_14_0303morning_0400_1.jpg,39,14
test/0039/0039_024_14_0303morning_0400_1_ex.jpg,39,14
test/0040/0040_022_15_0303morning_0368_0.jpg,40,15
test/0040/0040_023_15_0303morning_0368_0_ex.jpg,40,15
test/0040/0040_008_05_0303morning_0177_1.jpg,40,5
test/0040/0040_009_05_0303morning_0177_1_ex.jpg,40,5
test/0041/0041_008_07_0303morning_0170_0.jpg,41,7
test/0041/0041_009_07_0303morning_0170_0_ex.jpg,41,7
test/0041/0041_017_14_0303morning_0400_3.jpg,41,14
test/0042/0042_000_01_0303morning_0184_2.jpg,42,1
test/0042/0042_001_01_0303morning_0184_2_ex.jpg,42,1
test/0042/0042_002_01_0303morning_0187_2.jpg,42,1
test/0042/0042_003_01_0303morning_0187_2_ex.jpg,42,1
test/0043/0043_011_05_0303morning_0196_0.jpg,43,5
test/0043/0043_012_05_0303morning_0196_0_ex.jpg,43,5
test/0043/0043_000_01_0303morning_0184_3.jpg,43,1
test/0043/0043_001_01_0303morning_0184_3_ex.jpg,43,1
test/0044/0044_012_01_0303morning_0194_0.jpg,44,1
test/0044/0044_013_01_0303morning_0194_0_ex.jpg,44,1
test/0044/0044_008_01_0303morning_0191_1.jpg,44,1
test/0044/0044_009_01_0303morning_0191_1_ex.jpg,44,1
test/0044/0044_034_15_0303morning_0402_0.jpg,44,15
test/0044/0044_035_15_0303morning_0402_0_ex.jpg,44,15
test/0045/0045_006_01_0303morning_0215_2.jpg,45,1
test/0045/0045_007_01_0303morning_0215_2_ex.jpg,45,1
test/0045/0045_029_15_0303morning_0421_0.jpg,45,15
test/0045/0045_030_15_0303morning_0421_0_ex.jpg,45,15
test/0046/0046_008_05_0303morning_0224_2.jpg,46,5
test/0047/0047_003_07_0303morning_0206_1.jpg,47,7
test/0048/0048_007_15_0303morning_0399_2.jpg,48,15
test/0049/0049_013_05_0303morning_0228_2.jpg,49,5
test/0049/0049_014_05_0303morning_0228_2_ex.jpg,49,5
test/0049/0049_002_01_0303morning_0219_0.jpg,49,1
test/0049/0049_003_01_0303morning_0219_0_ex.jpg,49,1
test/0050/0050_010_14_0303morning_0449_0.jpg,50,14
test/0050/0050_011_14_0303morning_0449_0_ex.jpg,50,14
test/0051/0051_000_01_0303morning_0229_5.jpg,51,1
test/0051/0051_001_01_0303morning_0229_5_ex.jpg,51,1
test/0052/0052_009_05_0303morning_0241_2.jpg,52,5
test/0052/0052_010_05_0303morning_0241_2_ex.jpg,52,5
test/0053/0053_002_01_0303morning_0238_2.jpg,53,1
test/0053/0053_003_01_0303morning_0238_2_ex.jpg,53,1
test/0053/0053_010_07_0303morning_0235_1.jpg,53,7
test/0053/0053_011_07_0303morning_0235_1_ex.jpg,53,7
test/0054/0054_009_05_0303morning_0242_3.jpg,54,5
test/0054/0054_010_05_0303morning_0242_3_ex.jpg,54,5
test/0055/0055_003_01_0303morning_0235_1.jpg,55,1
test/0055/0055_004_01_0303morning_0235_1_ex.jpg,55,1
test/0055/0055_001_01_0303morning_0234_0.jpg,55,1
test/0055/0055_002_01_0303morning_0234_0_ex.jpg,55,1
test/0056/0056_016_14_0303morning_0460_3.jpg,56,14
test/0056/0056_017_14_0303morning_0460_3_ex.jpg,56,14
test/0056/0056_001_01_0303morning_0234_3.jpg,56,1
test/0056/0056_002_01_0303morning_0234_3_ex.jpg,56,1
test/0057/0057_014_14_0303morning_0476_3.jpg,57,14
test/0057/0057_015_14_0303morning_0476_3_ex.jpg,57,14
test/0057/0057_007_05_0303morning_0258_1.jpg,57,5
test/0057/0057_008_05_0303morning_0258_1_ex.jpg,57,5
test/0058/0058_017_15_0303morning_0455_4.jpg,58,15
test/0058/0058_009_05_0303morning_0259_0.jpg,58,5
test/0058/0058_010_05_0303morning_0259_0_ex.jpg,58,5
test/0059/0059_007_07_0303morning_0250_0.jpg,59,7
test/0059/0059_008_07_0303morning_0250_0_ex.jpg,59,7
test/0060/0060_005_07_0303morning_0260_0.jpg,60,7
test/0060/0060_006_07_0303morning_0260_0_ex.jpg,60,7
test/0060/0060_016_14_0303morning_0485_1.jpg,60,14
test/0061/0061_008_07_0303morning_0266_0.jpg,61,7
test/0061/0061_009_07_0303morning_0266_0_ex.jpg,61,7
test/0061/0061_014_05_0303morning_0282_1.jpg,61,5
test/0061/0061_003_01_0303morning_0269_1.jpg,61,1
test/0061/0061_004_01_0303morning_0269_1_ex.jpg,61,1
test/0062/0062_012_05_0303morning_0288_1.jpg,62,5
test/0062/0062_013_05_0303morning_0288_1_ex.jpg,62,5
test/0063/0063_059_14_0302morning_0158_1.jpg,63,14
test/0063/0063_060_14_0302morning_0158_1_ex.jpg,63,14
test/0063/0063_046_07_0302morning_0318_2.jpg,63,7
test/0063/0063_047_07_0302morning_0318_2_ex.jpg,63,7
test/0063/0063_009_07_0303morning_0287_1.jpg,63,7
test/0063/0063_010_07_0303morning_0287_1_ex.jpg,63,7
test/0063/0063_031_01_0302morning_0197_2.jpg,63,1
test/0064/0064_007_07_0303morning_0293_1.jpg,64,7
test/0064/0064_008_07_0303morning_0293_1_ex.jpg,64,7
test/0064/0064_004_01_0303morning_0295_0.jpg,64,1
test/0065/0065_019_15_0303morning_0507_0.jpg,65,15
test/0065/0065_020_15_0303morning_0507_0_ex.jpg,65,15
test/0065/0065_012_05_0303morning_0314_0.jpg,65,5
test/0065/0065_013_05_0303morning_0314_0_ex.jpg,65,5
test/0066/0066_004_01_0303morning_0306_0.jpg,66,1
test/0066/0066_005_01_0303morning_0306_0_ex.jpg,66,1
test/0066/0066_000_01_0303morning_0301_1.jpg,66,1
test/0066/0066_001_01_0303morning_0301_1_ex.jpg,66,1
test/0067/0067_005_01_0303morning_0322_0.jpg,67,1
test/0067/0067_006_01_0303morning_0322_0_ex.jpg,67,1
test/0067/0067_022_14_0303morning_0548_1.jpg,67,14
test/0067/0067_023_14_0303morning_0548_1_ex.jpg,67,14
test/0068/0068_007_07_0303morning_0316_0.jpg,68,7
test/0068/0068_008_07_0303morning_0316_0_ex.jpg,68,7
test/0068/0068_015_14_0303morning_0543_1.jpg,68,14
test/0068/0068_016_14_0303morning_0543_1_ex.jpg,68,14
test/0068/0068_029_07_0302morning_0542_0.jpg,68,7
test/0068/0068_030_07_0302morning_0542_0_ex.jpg,68,7
test/0069/0069_000_01_0303morning_0322_2.jpg,69,1
test/0069/0069_001_01_0303morning_0322_2_ex.jpg,69,1
test/0069/0069_002_01_0303morning_0323_1.jpg,69,1
test/0069/0069_003_01_0303morning_0323_1_ex.jpg,69,1
test/0070/0070_031_15_0303morning_0539_0.jpg,70,15
test/0070/0070_032_15_0303morning_0539_0_ex.jpg,70,15
test/0070/0070_021_14_0303morning_0556_0.jpg,70,14
test/0070/0070_022_14_0303morning_0556_0_ex.jpg,70,14
test/0071/0071_007_01_0303morning_0348_0.jpg,71,1
test/0071/0071_053_14_0302morning_0117_0.jpg,71,14
test/0071/0071_054_14_0302morning_0117_0_ex.jpg,71,14
test/0071/0071_021_01_0302morning_0164_0.jpg,71,1
test/0071/0071_012_05_0303morning_0355_0.jpg,71,5
test/0071/0071_013_05_0303morning_0355_0_ex.jpg,71,5
test/0072/0072_011_05_0303morning_0369_3.jpg,72,5
test/0072/0072_012_05_0303morning_0369_3_ex.jpg,72,5
test/0073/0073_006_14_0303morning_0581_4.jpg,73,14
test/0074/0074_005_07_0303morning_0369_0.jpg,74,7
test/0074/0074_014_14_0303morning_0594_0.jpg,74,14
test/0074/0074_015_14_0303morning_0594_0_ex.jpg,74,14
test/0075/0075_006_01_0303morning_0382_1.jpg,75,1
test/0075/0075_007_01_0303morning_0382_1_ex.jpg,75,1
test/0075/0075_018_14_0303morning_0607_4.jpg,75,14
test/0075/0075_019_14_0303morning_0607_4_ex.jpg,75,14
test/0076/0076_017_14_0303morning_0607_0.jpg,76,14
test/0076/0076_011_05_0303morning_0396_0.jpg,76,5
test/0076/0076_012_05_0303morning_0396_0_ex.jpg,76,5
test/0077/0077_024_15_0303morning_0581_0.jpg,77,15
test/0077/0077_025_15_0303morning_0581_0_ex.jpg,77,15
test/0077/0077_022_15_0303morning_0580_0.jpg,77,15
test/0077/0077_023_15_0303morning_0580_0_ex.jpg,77,15
test/0078/0078_006_05_0303morning_0393_2.jpg,78,5
test/0078/0078_007_05_0303morning_0393_2_ex.jpg,78,5
test/0079/0079_011_05_0303morning_0395_6.jpg,79,5
test/0080/0080_003_01_0303morning_0385_2.jpg,80,1
test/0080/0080_004_01_0303morning_0385_2_ex.jpg,80,1
test/0080/0080_020_14_0303morning_0606_4.jpg,80,14
test/0080/0080_021_14_0303morning_0606_4_ex.jpg,80,14
test/0080/0080_040_01_0303afternoon_1096_0.jpg,80,1
test/0080/0080_041_01_0303afternoon_1096_0_ex.jpg,80,1
test/0080/0080_058_14_0302morning_0009_3.jpg,80,14
test/0080/0080_059_14_0302morning_0009_3_ex.jpg,80,14
test/0081/0081_000_01_0303morning_0395_0.jpg,81,1
test/0081/0081_016_15_0303morning_0595_0.jpg,81,15
test/0081/0081_017_15_0303morning_0595_0_ex.jpg,81,15
test/0082/0082_000_01_0303morning_0396_0.jpg,82,1
test/0082/0082_001_01_0303morning_0396_0_ex.jpg,82,1
test/0082/0082_017_12_0303morning_0384_1.jpg,82,12
test/0082/0082_018_12_0303morning_0384_1_ex.jpg,82,12
test/0083/0083_006_01_0303morning_0399_0.jpg,83,1
test/0083/0083_007_01_0303morning_0399_0_ex.jpg,83,1
test/0083/0083_002_01_0303morning_0397_2.jpg,83,1
test/0083/0083_003_01_0303morning_0397_2_ex.jpg,83,1
test/0084/0084_006_05_0303morning_0444_1.jpg,84,5
test/0084/0084_007_05_0303morning_0444_1_ex.jpg,84,5
test/0085/0085_012_14_0303morning_0620_3.jpg,85,14
test/0085/0085_014_14_0303morning_0625_3.jpg,85,14
test/0086/0086_017_14_0303morning_0628_1.jpg,86,14
test/0086/0086_018_14_0303morning_0628_1_ex.jpg,86,14
test/0086/0086_012_05_0303morning_0411_0.jpg,86,5
test/0086/0086_013_05_0303morning_0411_0_ex.jpg,86,5
test/0087/0087_001_01_0303morning_0402_5.jpg,87,1
test/0087/0087_044_15_0302morning_0395_1.jpg,87,15
test/0087/0087_006_05_0303morning_0415_6.jpg,87,5
test/0087/0087_007_05_0303morning_0415_6_ex.jpg,87,5
test/0088/0088_002_01_0303morning_0401_2.jpg,88,1
test/0088/0088_003_01_0303morning_0401_2_ex.jpg,88,1
test/0088/0088_007_07_0303morning_0399_0.jpg,88,7
test/0089/0089_008_07_0303morning_0403_0.jpg,89,7
test/0089/0089_009_07_0303morning_0403_0_ex.jpg,89,7
test/0089/0089_002_01_0303morning_0405_5.jpg,89,1
test/0089/0089_003_01_0303morning_0405_5_ex.jpg,89,1
test/0090/0090_016_14_0303morning_0635_0.jpg,90,14
test/0090/0090_017_14_0303morning_0635_0_ex.jpg,90,14
test/0091/0091_013_14_0303morning_0643_2.jpg,91,14
test/0091/0091_014_14_0303morning_0643_2_ex.jpg,91,14
test/0091/0091_015_14_0303morning_0645_1.jpg,91,14
test/0091/0091_016_14_0303morning_0645_1_ex.jpg,91,14
test/0092/0092_017_14_0303morning_0659_2.jpg,92,14
test/0092/0092_018_14_0303morning_0659_2_ex.jpg,92,14
test/0092/0092_002_01_0303morning_0415_3.jpg,92,1
test/0092/0092_003_01_0303morning_0415_3_ex.jpg,92,1
test/0093/0093_010_07_0303morning_0416_0.jpg,93,7
test/0093/0093_011_07_0303morning_0416_0_ex.jpg,93,7
test/0093/0093_000_01_0303morning_0415_2.jpg,93,1
test/0093/0093_001_01_0303morning_0415_2_ex.jpg,93,1
test/0094/0094_002_01_0303morning_0443_0.jpg,94,1
test/0095/0095_002_01_0303morning_0443_2.jpg,95,1
test/0095/0095_003_01_0303morning_0443_2_ex.jpg,95,1
test/0096/0096_010_05_0303morning_0456_3.jpg,96,5
test/0096/0096_011_05_0303morning_0456_3_ex.jpg,96,5
test/0097/0097_019_15_0303morning_0670_2.jpg,97,15
test/0097/0097_020_15_0303morning_0670_2_ex.jpg,97,15
test/0097/0097_010_05_0303morning_0476_0.jpg,97,5
test/0097/0097_011_05_0303morning_0476_0_ex.jpg,97,5
test/0098/0098_005_07_0303morning_0465_0.jpg,98,7
test/0098/0098_006_07_0303morning_0465_0_ex.jpg,98,7
test/0099/0099_000_01_0303morning_0469_5.jpg,99,1
test/0099/0099_001_01_0303morning_0469_5_ex.jpg,99,1
test/0099/0099_016_05_0303morning_0485_0.jpg,99,5
test/0099/0099_017_05_0303morning_0485_0_ex.jpg,99,5
test/0100/0100_013_05_0303morning_0488_1.jpg,100,5
test/0101/0101_000_01_0303morning_0478_2.jpg,101,1
test/0101/0101_001_01_0303morning_0478_2_ex.jpg,101,1
test/0102/0102_002_07_0303morning_0491_0.jpg,102,7
test/0103/0103_033_04_0302morning_0580_2.jpg,103,4
test/0103/0103_038_05_0302morning_0790_2.jpg,103,5
test/0103/0103_039_05_0302morning_0790_2_ex.jpg,103,5
test/0103/0103_002_01_0303morning_0507_0.jpg,103,1
test/0104/0104_008_01_0303morning_0512_3.jpg,104,1
test/0104/0104_032_15_0303morning_0718_0.jpg,104,15
test/0105/0105_022_15_0303morning_0711_0.jpg,105,15
test/0105/0105_023_15_0303morning_0711_0_ex.jpg,105,15
test/0105/0105_002_01_0303morning_0509_2.jpg,105,1
test/0105/0105_003_01_0303morning_0509_2_ex.jpg,105,1
test/0106/0106_019_05_0303morning_0534_3.jpg,106,5
test/0106/0106_028_14_0303morning_0743_1.jpg,106,14
test/0106/0106_029_14_0303morning_0743_1_ex.jpg,106,14
test/0107/0107_002_01_0303morning_0520_2.jpg,107,1
test/0107/0107_003_01_0303morning_0520_2_ex.jpg,107,1
test/0107/0107_016_05_0303morning_0537_1.jpg,107,5
test/0107/0107_017_05_0303morning_0537_1_ex.jpg,107,5
test/0108/0108_024_14_0303morning_0749_4.jpg,108,14
test/0108/0108_007_07_0303morning_0522_0.jpg,108,7
test/0108/0108_008_07_0303morning_0522_0_ex.jpg,108,7
test/0109/0109_006_01_0303morning_0531_3.jpg,109,1
test/0109/0109_007_01_0303morning_0531_3_ex.jpg,109,1
test/0109/0109_008_01_0303morning_0532_0.jpg,109,1
test/0109/0109_021_14_0303morning_0748_5.jpg,109,14
test/0110/0110_042_01_0302morning_0424_0.jpg,110,1
test/0110/0110_043_01_0302morning_0424_0_ex.jpg,110,1
test/0110/0110_070_14_0302morning_0295_0.jpg,110,14
test/0110/0110_071_14_0302morning_0295_0_ex.jpg,110,14
test/0110/0110_033_01_0302morning_0414_6.jpg,110,1
test/0110/0110_062_05_0302morning_0642_1.jpg,110,5
test/0110/0110_063_05_0302morning_0642_1_ex.jpg,110,5
test/0110/0110_017_05_0303morning_0550_1.jpg,110,5
test/0110/0110_018_05_0303morning_0550_1_ex.jpg,110,5
test/0111/0111_017_05_0303morning_0555_0.jpg,111,5
test/0111/0111_018_05_0303morning_0555_0_ex.jpg,111,5
test/0111/0111_028_14_0303morning_0768_2.jpg,111,14
test/0111/0111_029_14_0303morning_0768_2_ex.jpg,111,14
test/0112/0112_027_15_0303morning_0752_0.jpg,112,15
test/0112/0112_028_15_0303morning_0752_0_ex.jpg,112,15
test/0112/0112_041_04_0302morning_0498_0.jpg,112,4
test/0112/0112_042_04_0302morning_0498_0_ex.jpg,112,4
test/0112/0112_055_14_0302morning_0348_0.jpg,112,14
test/0112/0112_059_15_0302morning_0656_1.jpg,112,15
test/0112/0112_060_15_0302morning_0656_1_ex.jpg,112,15
test/0113/0113_013_07_0303morning_0547_1.jpg,113,7
test/0113/0113_005_01_0303morning_0550_2.jpg,113,1
test/0113/0113_006_01_0303morning_0550_2_ex.jpg,113,1
test/0114/0114_003_01_0303morning_0555_1.jpg,114,1
test/0114/0114_004_01_0303morning_0555_1_ex.jpg,114,1
test/0114/0114_019_14_0303morning_0776_0.jpg,114,14
test/0114/0114_020_14_0303morning_0776_0_ex.jpg,114,14
test/0115/0115_006_01_0303morning_0561_2.jpg,115,1
test/0115/0115_007_01_0303morning_0561_2_ex.jpg,115,1
test/0115/0115_029_15_0303morning_0769_0.jpg,115,15
test/0115/0115_030_15_0303morning_0769_0_ex.jpg,115,15
test/0116/0116_019_07_0303morning_0568_0.jpg,116,7
test/0116/0116_020_07_0303morning_0568_0_ex.jpg,116,7
test/0116/0116_013_01_0303morning_0570_0.jpg,116,1
test/0116/0116_014_01_0303morning_0570_0_ex.jpg,116,1
test/0116/0116_007_01_0303morning_0566_0.jpg,116,1
test/0116/0116_008_01_0303morning_0566_0_ex.jpg,116,1
test/0117/0117_017_14_0303morning_0797_1.jpg,117,14
test/0117/0117_024_01_0302morning_0673_4.jpg,117,1
test/0117/0117_028_01_0302morning_0677_0.jpg,117,1
test/0117/0117_029_01_0302morning_0677_0_ex.jpg,117,1
test/0117/0117_040_05_0302morning_0895_3.jpg,117,5
test/0118/0118_008_07_0303morning_0590_2.jpg,118,7
test/0119/0119_016_15_0303morning_0786_0.jpg,119,15
test/0119/0119_017_15_0303morning_0786_0_ex.jpg,119,15
test/0119/0119_011_14_0303morning_0808_2.jpg,119,14
test/0119/0119_012_14_0303morning_0808_2_ex.jpg,119,14
test/0120/0120_024_15_0303morning_0800_0.jpg,120,15
test/0120/0120_025_15_0303morning_0800_0_ex.jpg,120,15
test/0120/0120_010_05_0303morning_0607_0.jpg,120,5
test/0120/0120_011_05_0303morning_0607_0_ex.jpg,120,5
test/0121/0121_019_14_0303morning_0845_1.jpg,121,14
test/0121/0121_017_14_0303morning_0844_1.jpg,121,14
test/0121/0121_018_14_0303morning_0844_1_ex.jpg,121,14
test/0122/0122_020_05_0303morning_0639_1.jpg,122,5
test/0122/0122_021_05_0303morning_0639_1_ex.jpg,122,5
test/0122/0122_009_07_0303morning_0623_1.jpg,122,7
test/0122/0122_010_07_0303morning_0623_1_ex.jpg,122,7
test/0123/0123_012_07_0303morning_0641_0.jpg,123,7
test/0123/0123_013_07_0303morning_0641_0_ex.jpg,123,7
test/0123/0123_018_05_0303morning_0655_0.jpg,123,5
test/0123/0123_019_05_0303morning_0655_0_ex.jpg,123,5
test/0124/0124_005_01_0303morning_0654_0.jpg,124,1
test/0124/0124_000_01_0303morning_0648_4.jpg,124,1
test/0124/0124_001_01_0303morning_0648_4_ex.jpg,124,1
test/0125/0125_023_15_0303morning_0854_2.jpg,125,15
test/0125/0125_019_14_0303morning_0873_1.jpg,125,14
test/0125/0125_020_14_0303morning_0873_1_ex.jpg,125,14
test/0126/0126_007_05_0303morning_0681_0.jpg,126,5
test/0126/0126_008_05_0303morning_0681_0_ex.jpg,126,5
test/0126/0126_012_14_0303morning_0892_0.jpg,126,14
test/0126/0126_013_14_0303morning_0892_0_ex.jpg,126,14
test/0127/0127_000_01_0303morning_0670_4.jpg,127,1
test/0127/0127_001_01_0303morning_0670_4_ex.jpg,127,1
test/0128/0128_004_01_0303morning_0676_0.jpg,128,1
test/0128/0128_005_01_0303morning_0676_0_ex.jpg,128,1
test/0128/0128_006_01_0303morning_0678_0.jpg,128,1
test/0128/0128_007_01_0303morning_0678_0_ex.jpg,128,1
test/0129/0129_002_01_0303morning_0681_1.jpg,129,1
test/0129/0129_003_01_0303morning_0681_1_ex.jpg,129,1
test/0129/0129_000_01_0303morning_0679_1.jpg,129,1
test/0129/0129_001_01_0303morning_0679_1_ex.jpg,129,1
test/0130/0130_006_07_0303morning_0680_0.jpg,130,7
test/0130/0130_007_07_0303morning_0680_0_ex.jpg,130,7
test/0130/0130_013_14_0303morning_0905_3.jpg,130,14
